,Parcel ID,Land Use,Property City,Sale Date,Sale Price,Sold As Vacant,Multiple Parcels Involved in Sale,City,State,Acreage,Neighborhood,Land Value,Building Value,Total Value,Finished Area,Foundation Type,Year Built,Exterior Wall,Grade,Bedrooms,Full Bath,Half Bath
637,159 02 0 037.00,SINGLE FAMILY,BRENTWOOD,2013-02-11,456500,No,No,BRENTWOOD,TN,1.23,9226.0,315000.0,179300.0,494300.0,3618.0,PT BSMT,1974.0,BRICK,B   ,4.0,4.0,0.0
638,159 10 0B 002.00,VACANT RES LAND,BRENTWOOD,2013-02-11,245000,No,No,,,,,,,,,,,,,,,
639,160 06 0 041.00,SINGLE FAMILY,NASHVILLE,2013-02-04,400000,No,No,NASHVILLE,TN,1.68,9530.0,200000.0,215200.0,425400.0,4466.02002,FULL BSMT,1972.0,FRAME,B   ,4.0,3.0,0.0
640,081 03 0 101.00,VACANT RES LAND,NASHVILLE,2013-02-08,3960,No,No,NASHVILLE,TN,0.18,226.0,11000.0,0.0,11000.0,,,,,,,,
641,081 07 0 021.00,SINGLE FAMILY,NASHVILLE,2013-02-13,42500,No,No,NASHVILLE,TN,0.07,3326.0,11000.0,70800.0,81800.0,1134.0,CRAWL,2010.0,FRAME,C   ,3.0,1.0,0.0
642,081 07 0 021.00,SINGLE FAMILY,NASHVILLE,2013-02-13,42500,No,No,NASHVILLE,TN,0.07,3326.0,11000.0,70800.0,81800.0,1134.0,CRAWL,2010.0,FRAME,C   ,3.0,1.0,0.0
643,081 07 0 172.00,SINGLE FAMILY,NASHVILLE,2013-02-01,25000,No,No,NASHVILLE,TN,0.17,3326.0,11000.0,71600.0,82600.0,1030.0,CRAWL,2013.0,FRAME,C   ,3.0,2.0,0.0
644,081 07 0 381.00,SINGLE FAMILY,NASHVILLE,2013-02-01,25000,No,No,NASHVILLE,TN,0.13,226.0,11000.0,103300.0,114300.0,1284.0,CRAWL,2014.0,FRAME,C   ,3.0,2.0,0.0
645,081 11 0 237.00,SINGLE FAMILY,NASHVILLE,2013-02-20,7000,No,No,NASHVILLE,TN,0.12,226.0,13000.0,38000.0,51000.0,837.0,CRAWL,1920.0,FRAME,D   ,2.0,1.0,0.0
646,081 15 0 039.00,VACANT RES LAND,NASHVILLE,2013-02-19,9500,No,No,NASHVILLE,TN,0.17,226.0,13000.0,110600.0,123600.0,1310.35004,CRAWL,2013.0,BRICK/FRAME,C   ,3.0,2.0,0.0
647,081 15 0 142.00,SINGLE FAMILY,NASHVILLE,2013-02-15,108000,No,No,NASHVILLE,TN,0.17,226.0,13000.0,115300.0,128300.0,1294.0,CRAWL,2012.0,BRICK/FRAME,C   ,3.0,2.0,0.0
648,081 15 0 160.00,SINGLE FAMILY,NASHVILLE,2013-02-01,22700,No,No,NASHVILLE,TN,0.17,226.0,13000.0,108400.0,121400.0,2152.5,CRAWL,1920.0,FRAME,D   ,3.0,1.0,0.0
649,090 11 0 007.00,SINGLE FAMILY,NASHVILLE,2013-02-01,290000,No,No,NASHVILLE,TN,0.45,3328.0,48000.0,169400.0,218500.0,2150.0,CRAWL,1962.0,BRICK,C   ,3.0,1.0,0.0
650,091 05 0 046.00,DUPLEX,NASHVILLE,2013-02-14,85400,No,No,NASHVILLE,TN,0.23,3329.0,18000.0,75400.0,93400.0,1508.0,CRAWL,1976.0,BRICK,C   ,4.0,2.0,0.0
651,091 06 0 312.00,SINGLE FAMILY,NASHVILLE,2013-02-07,107500,No,No,NASHVILLE,TN,0.19,1226.0,45000.0,72500.0,117500.0,996.0,CRAWL,1935.0,FRAME,D   ,2.0,1.0,0.0
652,091 09 0 258.00,DUPLEX,NASHVILLE,2013-02-15,145000,No,No,NASHVILLE,TN,0.24,3329.0,24000.0,82000.0,106000.0,1500.0,CRAWL,1980.0,BRICK,C   ,4.0,2.0,0.0
653,091 11 0 090.00,SINGLE FAMILY,NASHVILLE,2013-02-13,229900,No,No,NASHVILLE,TN,0.06,1226.0,50000.0,180500.0,234300.0,1680.0,CRAWL,2012.0,FRAME,C   ,3.0,3.0,0.0
654,091 11 0 269.00,VACANT RES LAND,NASHVILLE,2013-02-20,70500,No,No,NASHVILLE,TN,0.18,1113.0,43100.0,0.0,43100.0,,,,,,,,
655,091 11 0 393.00,SINGLE FAMILY,NASHVILLE,2013-02-11,229900,No,No,NASHVILLE,TN,0.06,1226.0,50000.0,178100.0,231900.0,1680.0,CRAWL,2012.0,FRAME,C   ,3.0,3.0,0.0
656,092 05 0 325.00,SINGLE FAMILY,NASHVILLE,2013-02-08,20000,No,No,NASHVILLE,TN,0.14,1127.0,13000.0,44200.0,58900.0,1025.0,CRAWL,1935.0,FRAME,D   ,3.0,1.0,0.0
657,102 07 0 014.00,SINGLE FAMILY,NASHVILLE,2013-02-13,60000,No,No,NASHVILLE,TN,0.28,3328.0,31000.0,105800.0,136800.0,1188.0,CRAWL,1968.0,BRICK,C   ,3.0,1.0,0.0
658,114 07 0A 002.00,RESIDENTIAL CONDO,NASHVILLE,2013-02-06,199900,No,No,,,,,,,,,,,,,,,
659,114 07 0A 109.00,VACANT RES LAND,NASHVILLE,2013-02-26,235000,No,No,,,,,,,,,,,,,,,
660,126 16 0A 288.00,SINGLE FAMILY,NASHVILLE,2013-02-19,269000,No,No,,,,,,,,,,,,,,,
661,049 01 0B 017.00,VACANT RES LAND,WHITES CREEK,2013-02-08,37000,No,No,,,,,,,,,,,,,,,
662,058 10 0B 035.00,VACANT RES LAND,NASHVILLE,2013-02-05,52500,No,No,,,,,,,,,,,,,,,
663,059 10 0 003.00,SINGLE FAMILY,NASHVILLE,2013-02-13,46000,No,No,NASHVILLE,TN,0.71,3534.0,18900.0,59300.0,79200.0,1150.0,CRAWL,1958.0,BRICK,C   ,3.0,1.0,0.0
664,059 14 0 107.00,SINGLE FAMILY,NASHVILLE,2013-02-08,75000,No,No,NASHVILLE,TN,0.22,3533.0,21000.0,78700.0,101200.0,1750.0,SLAB,1965.0,BRICK,C   ,2.0,1.0,0.0
665,069 06 0 005.00,SINGLE FAMILY,NASHVILLE,2013-02-22,122500,No,No,NASHVILLE,TN,0.49,3531.0,34000.0,85500.0,119500.0,2182.0,SLAB,1965.0,BRICK,C   ,4.0,2.0,0.0
666,071 01 0A 012.00,SINGLE FAMILY,NASHVILLE,2013-02-19,124999,No,No,,,,,,,,,,,,,,,
667,012 03 0 023.00,SINGLE FAMILY,GOODLETTSVILLE,2013-02-08,129900,No,No,GOODLETTSVILLE,TN,1.05,6826.0,40000.0,138900.0,205600.0,1798.0,FULL BSMT,1974.0,BRICK,C   ,3.0,1.0,1.0
668,026 09 0 028.00,SINGLE FAMILY,GOODLETTSVILLE,2013-02-25,244000,No,No,GOODLETTSVILLE,TN,0.87,9326.0,30800.0,213000.0,243800.0,3852.0,PT BSMT,1961.0,BRICK,C   ,5.0,3.0,1.0
669,032 13 0 007.00,SINGLE FAMILY,NASHVILLE,2013-02-25,52000,No,No,NASHVILLE,TN,0.36,6828.0,23000.0,69500.0,92500.0,1100.0,CRAWL,1983.0,FRAME,C   ,3.0,2.0,0.0
670,041 07 0 016.00,SINGLE FAMILY,NASHVILLE,2013-02-15,160000,No,No,NASHVILLE,TN,1.21,6829.0,25000.0,99100.0,127600.0,2403.79999,FULL BSMT,1961.0,BRICK,C   ,3.0,1.0,1.0
671,050 03 0 043.00,SINGLE FAMILY,NASHVILLE,2013-02-25,104400,No,No,NASHVILLE,TN,0.26,6829.0,20000.0,89800.0,109800.0,1192.0,FULL BSMT,1987.0,FRAME,C   ,3.0,2.0,0.0
672,050 07 0 011.00,DUPLEX,NASHVILLE,2013-02-20,62500,No,No,NASHVILLE,TN,0.23,4831.0,12000.0,42000.0,54000.0,1537.0,CRAWL,1985.0,BRICK,C   ,4.0,2.0,0.0
673,026 03 0 007.00,SINGLE FAMILY,GOODLETTSVILLE,2013-02-25,145000,No,No,GOODLETTSVILLE,TN,0.17,9328.0,26000.0,115900.0,141900.0,1630.0,SLAB,1992.0,BRICK/FRAME,C   ,3.0,2.0,0.0
674,026 07 0 141.00,SINGLE FAMILY,GOODLETTSVILLE,2013-02-19,115000,No,No,GOODLETTSVILLE,TN,0.19,9328.0,26000.0,94500.0,120500.0,1227.0,CRAWL,1987.0,FRAME,C   ,3.0,2.0,0.0
675,034 03 0 044.00,SINGLE FAMILY,MADISON,2013-02-06,70000,No,No,MADISON,TN,0.94,6834.0,32000.0,90200.0,122200.0,1512.0,CRAWL,1956.0,BRICK,C   ,2.0,1.0,1.0
676,034 03 0B 610.00,RESIDENTIAL CONDO,MADISON,2013-02-11,77000,No,No,,,,,,,,,,,,,,,
677,051 04 0 147.00,RESIDENTIAL COMBO/MISC,MADISON,2013-02-12,75000,No,No,MADISON,TN,0.22,6927.0,16000.0,0.0,48100.0,,,,,,,,
678,052 01 0 012.00,SINGLE FAMILY,MADISON,2013-02-15,35000,No,No,MADISON,TN,0.16,6927.0,16000.0,42900.0,58900.0,849.0,CRAWL,1950.0,BRICK,C   ,2.0,1.0,0.0
679,052 02 0 280.00,SINGLE FAMILY,MADISON,2013-02-15,123500,No,No,MADISON,TN,0.23,6927.0,16000.0,116900.0,132900.0,1283.0,SLAB,2012.0,FRAME,C   ,3.0,2.0,0.0
680,052 05 0 038.00,SINGLE FAMILY,MADISON,2013-02-13,68000,No,No,MADISON,TN,0.25,6927.0,16000.0,56700.0,72700.0,1355.0,CRAWL,1950.0,STUCCO,C   ,2.0,1.0,0.0
681,052 06 0 086.00,SINGLE FAMILY,MADISON,2013-02-05,155000,No,No,MADISON,TN,0.75,6927.0,33000.0,208900.0,241900.0,3678.0,CRAWL,1985.0,BRICK/FRAME,C   ,4.0,3.0,0.0
682,052 09 0 141.00,SINGLE FAMILY,MADISON,2013-02-14,222000,No,No,MADISON,TN,0.69,6926.0,60000.0,104700.0,168900.0,1716.0,PT BSMT,1939.0,STONE,C   ,2.0,1.0,0.0
683,053 09 0A 018.00,ZERO LOT LINE,MADISON,2013-02-13,39900,No,No,,,,,,,,,,,,,,,
684,060 08 0 041.00,SINGLE FAMILY,NASHVILLE,2013-02-14,67000,No,No,NASHVILLE,TN,0.2,4830.0,16200.0,75100.0,101900.0,1136.0,CRAWL,1964.0,BRICK,C   ,3.0,1.0,0.0
685,060 08 0 055.00,SINGLE FAMILY,NASHVILLE,2013-02-26,90000,No,No,NASHVILLE,TN,0.46,4830.0,18000.0,111800.0,143300.0,1860.0,CRAWL,1963.0,BRICK,C   ,4.0,2.0,1.0
686,060 16 0 199.00,SINGLE FAMILY,NASHVILLE,2013-02-25,103900,No,No,NASHVILLE,TN,0.18,4828.0,20000.0,60900.0,80900.0,937.0,FULL BSMT,1970.0,BRICK,C   ,3.0,1.0,0.0
687,061 03 0 126.00,SINGLE FAMILY,NASHVILLE,2013-02-01,136500,No,No,NASHVILLE,TN,0.21,7332.0,29900.0,133700.0,169100.0,1600.0,CRAWL,1951.0,BRICK,C   ,2.0,1.0,0.0
688,061 07 0 115.00,SINGLE FAMILY,NASHVILLE,2013-02-04,96000,No,No,NASHVILLE,TN,0.17,7332.0,26000.0,66200.0,92200.0,768.0,CRAWL,1948.0,FRAME,C   ,2.0,1.0,0.0
689,061 11 0 056.00,SINGLE FAMILY,NASHVILLE,2013-02-15,178500,No,No,NASHVILLE,TN,0.17,7332.0,28200.0,141800.0,170000.0,1665.0,PT BSMT,1938.0,FRAME,C   ,4.0,2.0,0.0
690,061 12 0 201.00,SINGLE FAMILY,NASHVILLE,2013-02-25,192075,No,No,,,,,,,,,,,,,,,
691,061 14 0 058.00,SINGLE FAMILY,NASHVILLE,2013-02-12,199900,No,No,NASHVILLE,TN,0.23,7332.0,30000.0,134400.0,168100.0,1380.0,FULL BSMT,1946.0,BRICK/FRAME,C   ,4.0,2.0,0.0
692,061 14 0 117.00,SINGLE FAMILY,NASHVILLE,2013-02-21,137000,No,No,NASHVILLE,TN,0.18,7332.0,28200.0,93700.0,139400.0,933.0,PT BSMT,1950.0,BRICK,C   ,2.0,1.0,0.0
693,061 15 0 269.00,SINGLE FAMILY,NASHVILLE,2013-02-22,162000,No,No,NASHVILLE,TN,0.23,7328.0,30000.0,144100.0,183000.0,1348.0,CRAWL,1945.0,BRICK,C   ,2.0,2.0,0.0
694,061 16 0 135.00,SINGLE FAMILY,NASHVILLE,2013-02-25,90000,No,No,NASHVILLE,TN,0.18,7328.0,30000.0,88400.0,118400.0,1247.12,FULL BSMT,1940.0,FRAME,C   ,4.0,1.0,1.0
695,063 01 0 026.00,SINGLE FAMILY,MADISON,2013-02-15,149500,No,No,MADISON,TN,6.49,6926.0,90500.0,39000.0,129800.0,1024.0,CRAWL,1930.0,FRAME,D   ,2.0,1.0,0.0
696,063 02 0 020.00,SINGLE FAMILY,MADISON,2013-02-08,64000,No,No,MADISON,TN,0.18,6926.0,18000.0,69200.0,87200.0,1097.0,CRAWL,1988.0,FRAME,C   ,3.0,2.0,0.0
697,063 02 0 023.00,SINGLE FAMILY,MADISON,2013-02-08,58000,No,No,MADISON,TN,0.18,6926.0,18000.0,69900.0,87900.0,1110.0,CRAWL,1988.0,FRAME,C   ,3.0,2.0,0.0
698,071 04 0 178.00,SINGLE FAMILY,NASHVILLE,2013-02-22,132000,No,No,NASHVILLE,TN,0.99,4832.0,25000.0,96500.0,132000.0,1156.0,CRAWL,1951.0,FRAME,C   ,3.0,2.0,0.0
699,071 07 0 039.00,SINGLE FAMILY,NASHVILLE,2013-02-06,18500,No,No,NASHVILLE,TN,0.16,4832.0,10000.0,71300.0,81300.0,720.0,CRAWL,1945.0,FRAME,C   ,2.0,1.0,0.0
700,071 15 0 083.00,SINGLE FAMILY,NASHVILLE,2013-02-19,15000,No,No,NASHVILLE,TN,0.17,3426.0,15000.0,45500.0,61600.0,1501.0,CRAWL,1910.0,FRAME,C   ,3.0,1.0,0.0
701,071 15 0 215.00,SINGLE FAMILY,NASHVILLE,2013-02-21,42500,No,No,NASHVILLE,TN,0.2,3426.0,15000.0,38000.0,53000.0,686.0,CRAWL,1948.0,FRAME,D   ,2.0,1.0,0.0
702,071 16 0 210.00,SINGLE FAMILY,NASHVILLE,2013-02-14,238750,No,No,NASHVILLE,TN,0.22,2026.0,27000.0,198400.0,235500.0,2151.0,PT BSMT,1940.0,FRAME,C   ,3.0,2.0,1.0
703,072 01 0 051.00,SINGLE FAMILY,NASHVILLE,2013-02-04,45000,No,No,NASHVILLE,TN,0.18,4828.0,20000.0,60700.0,82200.0,1109.0,CRAWL,1973.0,BRICK,C   ,3.0,1.0,0.0
704,072 02 0 015.00,SINGLE FAMILY,NASHVILLE,2013-02-11,103000,No,No,NASHVILLE,TN,0.22,3628.0,26900.0,85300.0,112200.0,1094.0,FULL BSMT,1940.0,BRICK,C   ,2.0,1.0,0.0
705,072 03 0 096.00,RESIDENTIAL COMBO/MISC,NASHVILLE,2013-02-20,230000,No,No,NASHVILLE,TN,0.52,7328.0,40000.0,227500.0,284700.0,2608.5,FULL BSMT,1930.0,BRICK/FRAME,C   ,5.0,1.0,1.0
706,072 03 0 253.00,SINGLE FAMILY,NASHVILLE,2013-02-15,125000,No,No,NASHVILLE,TN,0.49,7328.0,44000.0,127800.0,171800.0,1247.0,PT BSMT,1925.0,FRAME,C   ,2.0,1.0,0.0
707,072 04 0 042.00,SINGLE FAMILY,NASHVILLE,2013-02-19,158500,No,No,NASHVILLE,TN,0.25,7328.0,37000.0,121400.0,158400.0,1514.0,FULL BSMT,1948.0,BRICK,C   ,2.0,2.0,0.0
708,072 07 0 169.00,SINGLE FAMILY,NASHVILLE,2013-02-11,118000,No,No,NASHVILLE,TN,0.3,7328.0,37000.0,75500.0,118900.0,768.0,FULL BSMT,1945.0,FRAME,D   ,2.0,1.0,0.0
709,072 08 0 266.00,SINGLE FAMILY,NASHVILLE,2013-02-22,200000,No,No,NASHVILLE,TN,0.4,7330.0,33000.0,167300.0,200300.0,1753.81,FULL BSMT,2003.0,FRAME,C   ,3.0,2.0,1.0
710,072 10 0 035.00,SINGLE FAMILY,NASHVILLE,2013-02-18,146000,No,No,NASHVILLE,TN,0.29,3627.0,25000.0,115500.0,141100.0,1332.0,CRAWL,1950.0,FRAME,C   ,3.0,2.0,0.0
711,072 11 0 086.00,SINGLE FAMILY,NASHVILLE,2013-02-04,104500,No,No,NASHVILLE,TN,0.27,3627.0,25000.0,81100.0,108000.0,1344.0,FULL BSMT,1945.0,FRAME,C   ,2.0,1.0,0.0
712,072 11 0 134.00,SINGLE FAMILY,NASHVILLE,2013-02-22,136200,No,No,NASHVILLE,TN,0.18,3627.0,25000.0,89300.0,122700.0,828.0,CRAWL,1950.0,BRICK,C   ,2.0,1.0,0.0
713,072 11 0 454.00,SINGLE FAMILY,NASHVILLE,2013-02-04,132400,No,No,NASHVILLE,TN,0.17,7330.0,26000.0,132000.0,158000.0,1836.0,FULL BSMT,1945.0,BRICK,C   ,3.0,1.0,1.0
714,072 12 0 171.00,SINGLE FAMILY,NASHVILLE,2013-02-22,153000,No,No,NASHVILLE,TN,0.26,7331.0,32000.0,96500.0,128500.0,1383.0,CRAWL,1961.0,BRICK,C   ,3.0,1.0,1.0
715,072 12 0 198.00,SINGLE FAMILY,NASHVILLE,2013-02-26,254000,No,No,NASHVILLE,TN,0.22,7330.0,26000.0,163000.0,192500.0,1728.0,CRAWL,1945.0,BRICK,C   ,3.0,2.0,0.0
716,072 13 0 048.00,SINGLE FAMILY,NASHVILLE,2013-02-28,289900,No,No,NASHVILLE,TN,0.23,3628.0,30000.0,196300.0,226300.0,1848.0,PT BSMT,1933.0,BRICK,C   ,4.0,2.0,1.0
717,072 13 0 079.00,SINGLE FAMILY,NASHVILLE,2013-02-08,144000,No,No,NASHVILLE,TN,0.17,3628.0,30000.0,115200.0,149400.0,1488.0,PT BSMT,1948.0,FRAME,C   ,3.0,1.0,0.0
718,072 13 0 253.00,VACANT RES LAND,NASHVILLE,2013-02-06,17500,No,No,NASHVILLE,TN,0.32,3628.0,18200.0,287400.0,307100.0,2383.75,CRAWL,2013.0,FRAME,B   ,4.0,3.0,0.0
719,072 14 0 163.00,SINGLE FAMILY,NASHVILLE,2013-02-26,85000,No,No,NASHVILLE,TN,0.23,2726.0,45000.0,41600.0,86600.0,712.0,FULL BSMT,1949.0,FRAME,D   ,2.0,1.0,0.0
720,072 14 0 312.00,SINGLE FAMILY,NASHVILLE,2013-02-18,109000,No,No,NASHVILLE,TN,0.16,3627.0,25000.0,87400.0,112400.0,832.0,FULL BSMT,1950.0,FRAME,C   ,2.0,1.0,0.0
721,072 14 0 440.00,SINGLE FAMILY,NASHVILLE,2013-02-11,305000,No,No,NASHVILLE,TN,0.32,2726.0,45000.0,257300.0,302300.0,2712.0,CRAWL,2012.0,FRAME,C   ,3.0,2.0,1.0
722,072 16 0 201.00,SINGLE FAMILY,NASHVILLE,2013-02-26,140000,No,No,NASHVILLE,TN,0.29,3626.0,29900.0,95700.0,125600.0,1150.0,CRAWL,1950.0,BRICK,C   ,3.0,1.0,0.0
723,073 09 0 098.00,SINGLE FAMILY,NASHVILLE,2013-02-04,152000,No,No,NASHVILLE,TN,0.29,7331.0,32000.0,107600.0,139600.0,1222.0,CRAWL,1964.0,BRICK,C   ,3.0,1.0,1.0
724,073 13 0 048.00,VACANT RES LAND,NASHVILLE,2013-02-04,89800,No,Yes,NASHVILLE,TN,0.2,3626.0,29900.0,0.0,29900.0,,,,,,,,
725,073 13 0 049.00,SINGLE FAMILY,NASHVILLE,2013-02-04,89800,No,Yes,NASHVILLE,TN,0.25,3626.0,29900.0,79500.0,113700.0,875.0,CRAWL,1950.0,BRICK,C   ,2.0,1.0,0.0
726,082 07 0 027.00,SINGLE FAMILY,NASHVILLE,2013-02-04,36000,No,No,NASHVILLE,TN,0.16,2026.0,27000.0,261500.0,288500.0,2047.0,CRAWL,1915.0,FRAME,B   ,3.0,2.0,1.0
727,082 07 0 033.00,VACANT RES LAND,NASHVILLE,2013-02-11,16000,No,No,NASHVILLE,TN,0.16,2026.0,27000.0,229400.0,256400.0,2490.25,CRAWL,2013.0,FRAME,C   ,4.0,3.0,0.0
728,082 07 0 180.00,VACANT RES LAND,NASHVILLE,2013-02-26,35000,No,No,NASHVILLE,TN,0.2,2026.0,27000.0,241500.0,268500.0,2673.0,CRAWL,2013.0,FRAME,C   ,4.0,2.0,1.0
729,082 07 0 219.00,VACANT RES LAND,NASHVILLE,2013-02-07,21000,No,No,NASHVILLE,TN,0.17,2026.0,27000.0,227900.0,265000.0,2467.75,CRAWL,2013.0,FRAME,C   ,4.0,3.0,0.0
730,082 16 0 395.00,CHURCH,NASHVILLE,2013-02-28,140000,No,Yes,NASHVILLE,TN,0.2,2326.0,60000.0,113600.0,173600.0,2944.0,TYPICAL,1940.0,CONC BLK,TAC ,0.0,0.0,0.0
731,082 16 0 396.00,VACANT RES LAND,NASHVILLE,2013-02-28,140000,No,Yes,NASHVILLE,TN,0.2,2326.0,60000.0,0.0,60000.0,,,,,,,,
732,083 01 0 328.00,SINGLE FAMILY,NASHVILLE,2013-02-15,110000,No,No,NASHVILLE,TN,0.2,2726.0,60300.0,194900.0,255200.0,2031.25,CRAWL,1927.0,FRAME,C   ,3.0,2.0,1.0
733,083 04 0 056.00,SINGLE FAMILY,NASHVILLE,2013-02-12,225000,No,No,NASHVILLE,TN,0.51,3626.0,33800.0,197700.0,231500.0,2667.5,FULL BSMT,1953.0,BRICK,C   ,4.0,3.0,0.0
734,083 04 0 192.00,SINGLE FAMILY,NASHVILLE,2013-02-19,170000,No,No,NASHVILLE,TN,0.91,3626.0,34500.0,100500.0,159100.0,1825.0,CRAWL,1935.0,FRAME,C   ,1.0,1.0,0.0
735,083 04 0 225.00,SINGLE FAMILY,NASHVILLE,2013-02-01,90000,No,No,,,,,,,,,,,,,,,
736,083 04 0 268.00,SINGLE FAMILY,NASHVILLE,2013-02-22,148500,No,No,NASHVILLE,TN,0.25,3626.0,29900.0,149300.0,179200.0,1806.0,FULL BSMT,1984.0,BRICK,C   ,3.0,2.0,0.0
737,083 05 0 272.00,SINGLE FAMILY,NASHVILLE,2013-02-22,375000,No,No,NASHVILLE,TN,0.18,2726.0,60000.0,239100.0,309200.0,2445.5,PT BSMT,1899.0,FRAME,C   ,2.0,1.0,0.0
738,083 05 0 323.00,SINGLE FAMILY,NASHVILLE,2013-02-27,260000,No,No,NASHVILLE,TN,0.2,2326.0,100000.0,148400.0,248900.0,1319.0,CRAWL,1966.0,BRICK,C   ,3.0,2.0,0.0
739,083 06 0F 001.00,RESIDENTIAL CONDO,NASHVILLE,2013-02-26,379900,No,No,,,,,,,,,,,,,,,
740,083 07 0 102.00,SINGLE FAMILY,NASHVILLE,2013-02-15,118000,No,No,NASHVILLE,TN,0.22,2726.0,33800.0,125800.0,159600.0,1080.0,CRAWL,1983.0,BRICK,C   ,3.0,1.0,0.0
741,083 09 0 029.00,SINGLE FAMILY,NASHVILLE,2013-02-15,485000,No,No,NASHVILLE,TN,0.18,2326.0,100000.0,346400.0,446400.0,3076.0,CRAWL,1909.0,FRAME,B   ,4.0,2.0,1.0
742,083 09 0 241.00,SINGLE FAMILY,NASHVILLE,2013-02-01,535000,No,No,NASHVILLE,TN,0.19,2326.0,100000.0,295700.0,404200.0,2461.0,CRAWL,1929.0,FRAME,B   ,3.0,2.0,0.0
743,083 10 0 152.00,SINGLE FAMILY,NASHVILLE,2013-02-13,507000,No,No,NASHVILLE,TN,0.18,2326.0,85000.0,448600.0,533600.0,3509.0,PT BSMT,2013.0,FRAME,B   ,3.0,3.0,0.0
744,083 10 0 224.00,SINGLE FAMILY,NASHVILLE,2013-02-07,275000,No,No,NASHVILLE,TN,0.2,2326.0,85000.0,188700.0,273700.0,1660.04999,FULL BSMT,1960.0,BRICK,C   ,3.0,2.0,0.0
745,083 13 0 156.00,SINGLE FAMILY,NASHVILLE,2013-02-22,216000,No,No,NASHVILLE,TN,0.2,2326.0,85000.0,131500.0,216500.0,1550.0,CRAWL,1920.0,FRAME,C   ,2.0,2.0,0.0
746,083 14 0 058.00,DUPLEX,NASHVILLE,2013-02-21,215000,No,No,NASHVILLE,TN,0.18,2326.0,85000.0,456300.0,551600.0,3634.75,CRAWL,1920.0,FRAME,B   ,4.0,2.0,1.0
747,083 14 0 134.00,SINGLE FAMILY,NASHVILLE,2013-02-15,425000,No,No,NASHVILLE,TN,0.18,2326.0,85000.0,298000.0,383000.0,2326.88745,PT BSMT,1920.0,FRAME,B   ,3.0,2.0,1.0
748,094 05 0 017.00,SINGLE FAMILY,NASHVILLE,2013-02-25,83000,No,No,NASHVILLE,TN,0.19,2328.0,25000.0,0.0,25000.0,,,,,,,,
749,094 05 0 048.00,SINGLE FAMILY,NASHVILLE,2013-02-27,56000,No,No,NASHVILLE,TN,0.13,2328.0,25000.0,77300.0,102300.0,704.0,CRAWL,1960.0,FRAME,D   ,2.0,1.0,0.0
750,094 05 0 115.00,SINGLE FAMILY,NASHVILLE,2013-02-21,87500,No,No,NASHVILLE,TN,0.21,2328.0,25000.0,0.0,25000.0,,,,,,,,
751,044 15 0 116.00,SINGLE FAMILY,OLD HICKORY,2013-02-15,50000,No,No,OLD HICKORY,TN,0.19,6226.0,17000.0,52400.0,69400.0,910.0,CRAWL,1930.0,FRAME,D   ,2.0,1.0,0.0
752,053 02 0 062.00,SINGLE FAMILY,OLD HICKORY,2013-02-14,88000,No,No,OLD HICKORY,TN,0.37,6226.0,26000.0,74300.0,100300.0,1075.0,CRAWL,1960.0,BRICK,C   ,3.0,1.0,0.0
753,053 06 0B 149.00,SINGLE FAMILY,OLD HICKORY,2013-02-25,128500,No,No,,,,,,,,,,,,,,,
754,053 16 0 013.00,SINGLE FAMILY,OLD HICKORY,2013-02-22,112000,No,No,OLD HICKORY,TN,0.36,6231.0,26000.0,87300.0,113300.0,1602.0,CRAWL,1955.0,FRAME,C   ,3.0,2.0,0.0
755,053 16 0 225.00,SINGLE FAMILY,OLD HICKORY,2013-02-15,131300,No,No,OLD HICKORY,TN,0.23,6231.0,26000.0,99200.0,125200.0,1191.0,CRAWL,1997.0,FRAME,C   ,3.0,2.0,0.0
756,054 14 0A 020.00,VACANT RES LAND,OLD HICKORY,2013-02-15,144500,No,No,,,,,,,,,,,,,,,
757,062 02 0A 018.00,SINGLE FAMILY,NASHVILLE,2013-02-14,123600,No,No,,,,,,,,,,,,,,,
758,062 02 0B 026.00,SINGLE FAMILY,NASHVILLE,2013-02-15,151500,No,No,,,,,,,,,,,,,,,
759,062 02 0B 142.00,SINGLE FAMILY,NASHVILLE,2013-02-04,148900,No,No,,,,,,,,,,,,,,,
760,063 04 0 069.00,SINGLE FAMILY,OLD HICKORY,2013-02-04,123500,No,No,OLD HICKORY,TN,0.39,6231.0,30000.0,119100.0,149100.0,2450.0,SLAB,1968.0,BRICK,C   ,3.0,1.0,1.0
761,063 16 0C 081.00,RESIDENTIAL CONDO,OLD HICKORY,2013-02-15,132000,No,No,,,,,,,,,,,,,,,
762,064 03 0A 079.00,SINGLE FAMILY,OLD HICKORY,2013-02-07,313500,No,No,,,,,,,,,,,,,,,
763,064 03 0C 016.00,SINGLE FAMILY,OLD HICKORY,2013-02-04,860000,No,Yes,,,,,,,,,,,,,,,
764,064 03 0C 018.00,VACANT RES LAND,OLD HICKORY,2013-02-04,860000,No,Yes,,,,,,,,,,,,,,,
765,064 12 0A 232.00,RESIDENTIAL CONDO,HERMITAGE,2013-02-14,126000,No,No,,,,,,,,,,,,,,,
766,064 13 0 009.00,SINGLE FAMILY,OLD HICKORY,2013-02-04,55000,No,No,OLD HICKORY,TN,0.22,6230.0,25000.0,57200.0,84600.0,1080.0,CRAWL,1940.0,FRAME,D   ,3.0,1.0,0.0
